"Score: 0.7308946251869202	 Topic: 0.008*""engin"" + 0.008*""bike"" + 0.007*""price"" + 0.006*""power"" + 0.005*""car""
Score: 0.21611270308494568	 Topic: 0.009*""weapon"" + 0.009*""gun"" + 0.008*""firearm"" + 0.005*""carri"" + 0.005*""cleveland""
","All the rain lately means more chance for pesky mosquitos. Take action! Drain stagnant water, turn over unused containers that collect water, and keep lawns trimmed to help have a safe and happy summer. #SummerReady #SummerSaturday #ACDSummerReady",FALSE
"Score: 0.41897669434547424	 Topic: 0.015*""insur"" + 0.009*""david"" + 0.008*""motorcycl"" + 0.008*""bike"" + 0.008*""canada""
Score: 0.264095664024353	 Topic: 0.015*""game"" + 0.015*""hockey"" + 0.012*""play"" + 0.011*""entri"" + 0.011*""team""
Score: 0.21065089106559753	 Topic: 0.013*""pitt"" + 0.010*""bank"" + 0.010*""medic"" + 0.010*""gordon"" + 0.009*""diseas""
",IDPH No one is buying this. Masks do not stop an aerosolized virus. That’s why so many people were infected. You guys are giving the wrong information.,TRUE
"Score: 0.5758233070373535	 Topic: 0.008*""moral"" + 0.007*""exist"" + 0.005*""evid"" + 0.005*""claim"" + 0.005*""atheist""
Score: 0.32415571808815	 Topic: 0.013*""pitt"" + 0.010*""bank"" + 0.010*""medic"" + 0.010*""gordon"" + 0.009*""diseas""
","BrianMFloyd Oh well…too bad, so sad. There are consequences for our actions. I love that we got to see the trouble it caused him on TV. Hope he can survive the virus.",TRUE
"Score: 0.6977636218070984	 Topic: 0.008*""moral"" + 0.007*""exist"" + 0.005*""evid"" + 0.005*""claim"" + 0.005*""atheist""
Score: 0.1219744011759758	 Topic: 0.024*""armenian"" + 0.015*""turkish"" + 0.009*""greek"" + 0.008*""turk"" + 0.008*""armenia""
Score: 0.10940399020910263	 Topic: 0.013*""pitt"" + 0.010*""bank"" + 0.010*""medic"" + 0.010*""gordon"" + 0.009*""diseas""
","AirwolfRocks84 @IBtalking @cspanwj The kooks out there are taking an absolute position that the virus escaped from Wuhan lab with CERTAINTY

That is as wrong as when Fauci insisted its origin was natural

Now getTF off Twitter if you're going to continue with this bullshit",TRUE
"Score: 0.4340033531188965	 Topic: 0.008*""moral"" + 0.007*""exist"" + 0.005*""evid"" + 0.005*""claim"" + 0.005*""atheist""
Score: 0.33780595660209656	 Topic: 0.015*""insur"" + 0.009*""david"" + 0.008*""motorcycl"" + 0.008*""bike"" + 0.008*""canada""
Score: 0.16742072999477386	 Topic: 0.017*""encrypt"" + 0.014*""chip"" + 0.013*""govern"" + 0.012*""clipper"" + 0.011*""secur""
","@BethRigby @SkyNews The difficult vote should be on Covid not overseas aid.

Covid is becoming the norm and it shouldn't be. It's a virus with a 99.98% survival rate yet the only thing that has got the MPs in a kerfuffle is slightly reducing the money we give away.

Something wrong somewhere.",TRUE
"Score: 0.4861114025115967	 Topic: 0.017*""encrypt"" + 0.014*""chip"" + 0.013*""govern"" + 0.012*""clipper"" + 0.011*""secur""
Score: 0.23384098708629608	 Topic: 0.022*""christian"" + 0.012*""jesus"" + 0.010*""church"" + 0.007*""presid"" + 0.007*""christ""
Score: 0.20273476839065552	 Topic: 0.009*""weapon"" + 0.009*""gun"" + 0.008*""firearm"" + 0.005*""carri"" + 0.005*""cleveland""
",1a @mtosterholm @DrJulieMorita it's interesting that White evangelicals say trust in god to C15 you from a virus but want concealed guns to protect them from there neighbors- where in the bible do they get that from?,TRUE
"Score: 0.2875693738460541	 Topic: 0.024*""armenian"" + 0.015*""turkish"" + 0.009*""greek"" + 0.008*""turk"" + 0.008*""armenia""
Score: 0.2299136072397232	 Topic: 0.009*""leav"" + 0.009*""report"" + 0.007*""happen"" + 0.007*""kill"" + 0.006*""home""
Score: 0.20373834669589996	 Topic: 0.015*""insur"" + 0.009*""david"" + 0.008*""motorcycl"" + 0.008*""bike"" + 0.008*""canada""
Score: 0.10504025220870972	 Topic: 0.018*""file"" + 0.013*""program"" + 0.009*""window"" + 0.008*""imag"" + 0.007*""avail""
Score: 0.08885925263166428	 Topic: 0.009*""weapon"" + 0.009*""gun"" + 0.008*""firearm"" + 0.005*""carri"" + 0.005*""cleveland""
Score: 0.05151744186878204	 Topic: 0.015*""game"" + 0.015*""hockey"" + 0.012*""play"" + 0.011*""entri"" + 0.011*""team""
","@bourgeoisalien @SiriusGustav @dwight_gies I feel like Terminator style seems the most logical.  Naked surrounded with lightning.

Vaccines are a must. You could destroy half of Europe with a virus. Which could like kill the family tree of David Chase. You'd whip The Sopranos out of existence and destroy modern TV.",FALSE
"Score: 0.3828200101852417	 Topic: 0.008*""moral"" + 0.007*""exist"" + 0.005*""evid"" + 0.005*""claim"" + 0.005*""atheist""
Score: 0.2741836905479431	 Topic: 0.015*""insur"" + 0.009*""david"" + 0.008*""motorcycl"" + 0.008*""bike"" + 0.008*""canada""
Score: 0.16883179545402527	 Topic: 0.009*""leav"" + 0.009*""report"" + 0.007*""happen"" + 0.007*""kill"" + 0.006*""home""
Score: 0.12078768014907837	 Topic: 0.013*""pitt"" + 0.010*""bank"" + 0.010*""medic"" + 0.010*""gordon"" + 0.009*""diseas""
",PatriotMike15 There's many possible answers. Do you remember all the beach lovers ignoring the warnings etc. I think between Americans not taking it serious along with Politicians like Cuomo and Wolf allowing infected people to mix in with people in nursing homes that didn't have the virus too,TRUE
"Score: 0.7026824355125427	 Topic: 0.013*""pitt"" + 0.010*""bank"" + 0.010*""medic"" + 0.010*""gordon"" + 0.009*""diseas""
Score: 0.15253090858459473	 Topic: 0.008*""moral"" + 0.007*""exist"" + 0.005*""evid"" + 0.005*""claim"" + 0.005*""atheist""
Score: 0.08404702693223953	 Topic: 0.029*""israel"" + 0.022*""isra"" + 0.015*""arab"" + 0.012*""jew"" + 0.011*""food""
",IndependentSage Why are you and the Govt suppressing natural immunity through recovery from the virus or previous immunity. Did Chris Whitty lie in May last year? Was Fauci lying about natural immunity in his emails? https://t.co/p4MlwvJjYQ,TRUE
"Score: 0.615096926689148	 Topic: 0.013*""pitt"" + 0.010*""bank"" + 0.010*""medic"" + 0.010*""gordon"" + 0.009*""diseas""
Score: 0.2107466608285904	 Topic: 0.009*""leav"" + 0.009*""report"" + 0.007*""happen"" + 0.007*""kill"" + 0.006*""home""
Score: 0.11747129261493683	 Topic: 0.015*""insur"" + 0.009*""david"" + 0.008*""motorcycl"" + 0.008*""bike"" + 0.008*""canada""
","We have enhanced testing requirements during the second wave, recognizing the importance of identifying a case of the virus before it can spread from the community into a long-term care home.
 
https://t.co/eNXBhCpUjy",TRUE
"Score: 0.46860718727111816	 Topic: 0.019*""scienc"" + 0.010*""book"" + 0.009*""rochest"" + 0.008*""theori"" + 0.008*""appear""
Score: 0.4413776397705078	 Topic: 0.013*""pitt"" + 0.010*""bank"" + 0.010*""medic"" + 0.010*""gordon"" + 0.009*""diseas""
","#PandemicOrigin
#PandemicPolitics
More #FollowTheScience suggesting that the original virus genome is artificially/lab created
Wonder how long it will take #ChinaEverywhere attacking this more &amp; more frequent theory
#ToBeContinued  https://t.co/xWd6ZlIrNk",TRUE
"Score: 0.32102352380752563	 Topic: 0.013*""jesus"" + 0.010*""bibl"" + 0.008*""ohio"" + 0.007*""john"" + 0.006*""exist""
Score: 0.26581573486328125	 Topic: 0.015*""insur"" + 0.009*""david"" + 0.008*""motorcycl"" + 0.008*""bike"" + 0.008*""canada""
Score: 0.208888441324234	 Topic: 0.013*""pitt"" + 0.010*""bank"" + 0.010*""medic"" + 0.010*""gordon"" + 0.009*""diseas""
Score: 0.15980713069438934	 Topic: 0.009*""leav"" + 0.009*""report"" + 0.007*""happen"" + 0.007*""kill"" + 0.006*""home""
","MollyJongFast Exactly. It isn’t Chinas fault he downplayed and ignored the virus. Or tried to bury CDC advice. Or silence the doctors trying to actually help the public. Or turn masking (the ONE easy, effective thing we could have all done) into something to be ridiculed for doing. Or lying ab",TRUE
"Score: 0.3719734847545624	 Topic: 0.024*""armenian"" + 0.015*""turkish"" + 0.009*""greek"" + 0.008*""turk"" + 0.008*""armenia""
Score: 0.222256600856781	 Topic: 0.063*""drive"" + 0.029*""scsi"" + 0.023*""disk"" + 0.017*""control"" + 0.017*""hard""
Score: 0.1952044814825058	 Topic: 0.022*""christian"" + 0.012*""jesus"" + 0.010*""church"" + 0.007*""presid"" + 0.007*""christ""
Score: 0.15718822181224823	 Topic: 0.023*""game"" + 0.021*""team"" + 0.014*""player"" + 0.012*""play"" + 0.010*""season""
","IndiaToday Another lie of our Prime Minister for the public. Now all the people you worship will jump up and say how well he's done, But where was our Prime Minister during the second surge on the peak? When states were fighting to control the spread of virus?",FALSE
"Score: 0.6021254062652588	 Topic: 0.008*""moral"" + 0.007*""exist"" + 0.005*""evid"" + 0.005*""claim"" + 0.005*""atheist""
Score: 0.2785314619541168	 Topic: 0.023*""game"" + 0.021*""team"" + 0.014*""player"" + 0.012*""play"" + 0.010*""season""
Score: 0.0720968246459961	 Topic: 0.015*""insur"" + 0.009*""david"" + 0.008*""motorcycl"" + 0.008*""bike"" + 0.008*""canada""
",mangobeach Trump lost again! If the virus came from China or not? (I don't care!) a genius Muslim scientist of Dr.Sahin has created the best vaccine ever to kill the COVID! The BioNTech/Pfizer! Hallelujah.Trump lost again&amp; again with his banning Muslims! Muslim genius saved Trumps life also https://t.co/YYa9pWkoU8,TRUE
"Score: 0.5362502336502075	 Topic: 0.017*""encrypt"" + 0.014*""chip"" + 0.013*""govern"" + 0.012*""clipper"" + 0.011*""secur""
Score: 0.2224118858575821	 Topic: 0.022*""christian"" + 0.012*""jesus"" + 0.010*""church"" + 0.007*""presid"" + 0.007*""christ""
Score: 0.14686928689479828	 Topic: 0.015*""insur"" + 0.009*""david"" + 0.008*""motorcycl"" + 0.008*""bike"" + 0.008*""canada""
","@GregAbbott_TX Trump and Republicans said the virus was Democrat hoax!
Republicans did nothing and caused 600 thousand Americans deaths! https://t.co/uN9dW3hIaV",FALSE
"Score: 0.4637542963027954	 Topic: 0.024*""armenian"" + 0.015*""turkish"" + 0.009*""greek"" + 0.008*""turk"" + 0.008*""armenia""
Score: 0.26741692423820496	 Topic: 0.013*""pitt"" + 0.010*""bank"" + 0.010*""medic"" + 0.010*""gordon"" + 0.009*""diseas""
Score: 0.21213854849338531	 Topic: 0.018*""washington"" + 0.014*""colorado"" + 0.009*""copi"" + 0.008*""object"" + 0.008*""book""
","@ToryRambo @DerylLynn Last summer, from  end of mid June to early Sept over 1 million people visited Cornwall. Same period of time, no recorded patients with Covid 19 at the Royal. Not bad for a deadly and highly contagious virus.  Oh, and not a vaccinated person in sight either.",
"Score: 0.5135562419891357	 Topic: 0.015*""insur"" + 0.009*""david"" + 0.008*""motorcycl"" + 0.008*""bike"" + 0.008*""canada""
Score: 0.2206626981496811	 Topic: 0.015*""game"" + 0.015*""hockey"" + 0.012*""play"" + 0.011*""entri"" + 0.011*""team""
Score: 0.1949233114719391	 Topic: 0.008*""engin"" + 0.008*""bike"" + 0.007*""price"" + 0.006*""power"" + 0.005*""car""
","@WNYOpenSchools @DrJosephRicca They did it in 2 months in those countries - last year - and have been completely free with maintenance and no virus. 

If that's a pony, I'd like two. 

Also you're in great shape. Other people - who we don't talk about - can just watch. Golden rule.

https://t.co/EPzlFr6vf6",
"Score: 0.5380706191062927	 Topic: 0.013*""pitt"" + 0.010*""bank"" + 0.010*""medic"" + 0.010*""gordon"" + 0.009*""diseas""
Score: 0.3619118332862854	 Topic: 0.017*""encrypt"" + 0.014*""chip"" + 0.013*""govern"" + 0.012*""clipper"" + 0.011*""secur""
","#Covid19 is Real, Protect your Family and friends. Here are afew steps on how to Prevent the Spread of the Virus .

#StaySafe #AmaOnduparaka https://t.co/qVWkmrg3Z9",
"Score: 0.5710464119911194	 Topic: 0.017*""encrypt"" + 0.014*""chip"" + 0.013*""govern"" + 0.012*""clipper"" + 0.011*""secur""
Score: 0.35970306396484375	 Topic: 0.015*""insur"" + 0.009*""david"" + 0.008*""motorcycl"" + 0.008*""bike"" + 0.008*""canada""
",New Jersey Considering Legislation That Would Authorize Insurers to Provide Policy Riders Covering Global Virus Transmission or Pandemic https://t.co/reefndfqYa | by @lockelord,
"Score: 0.8619794249534607	 Topic: 0.013*""pitt"" + 0.010*""bank"" + 0.010*""medic"" + 0.010*""gordon"" + 0.009*""diseas""
Score: 0.08505981415510178	 Topic: 0.009*""leav"" + 0.009*""report"" + 0.007*""happen"" + 0.007*""kill"" + 0.006*""home""
","Vax are not the only means of containing COVID
1) effective treatment for those infected to reduce morbidity&amp;mortality,2) air quality standards and requirement to mitigate this and future airborne virus,3) track,trace,quarantine infections with strains that are dangerous #ONEV1 https://t.co/kEpoPbvo4T",
"Score: 0.4628048539161682	 Topic: 0.017*""encrypt"" + 0.014*""chip"" + 0.013*""govern"" + 0.012*""clipper"" + 0.011*""secur""
Score: 0.33485785126686096	 Topic: 0.008*""moral"" + 0.007*""exist"" + 0.005*""evid"" + 0.005*""claim"" + 0.005*""atheist""
Score: 0.14916996657848358	 Topic: 0.013*""pitt"" + 0.010*""bank"" + 0.010*""medic"" + 0.010*""gordon"" + 0.009*""diseas""
","@asheborn57 @nypost President Trump tried to warn many times about the leaking of the virus and not trusting China. Just like everything else he ever uttered from his lips, Democrats, including Joe Biden, and their lapdog media,  dismissed his warnings and called him horrible names.",
"Score: 0.8604262471199036	 Topic: 0.013*""jesus"" + 0.010*""bibl"" + 0.008*""ohio"" + 0.007*""john"" + 0.006*""exist""
Score: 0.08660305291414261	 Topic: 0.013*""pitt"" + 0.010*""bank"" + 0.010*""medic"" + 0.010*""gordon"" + 0.009*""diseas""
","@angie_rasmussen @stgoldst What this opinion piece in @washingtonpost story doesn't address: negligent release of a naturally created virus. Negligence isn't intentionality, but it is an entirely valid source for complaint and blame.",
"Score: 0.7711824178695679	 Topic: 0.013*""pitt"" + 0.010*""bank"" + 0.010*""medic"" + 0.010*""gordon"" + 0.009*""diseas""
Score: 0.12382761389017105	 Topic: 0.029*""israel"" + 0.022*""isra"" + 0.015*""arab"" + 0.012*""jew"" + 0.011*""food""
Score: 0.04827660694718361	 Topic: 0.015*""insur"" + 0.009*""david"" + 0.008*""motorcycl"" + 0.008*""bike"" + 0.008*""canada""
","@KateWilliamsme Hello, 

Please send me your bills to get you treated for selective amnesia. I see the virus of ""woke"" is effecting that one brain cell of yours you have left. Please let me pay and fix you.

With lots of love,
a genuine well wisher....",
"Score: 0.37137898802757263	 Topic: 0.024*""armenian"" + 0.015*""turkish"" + 0.009*""greek"" + 0.008*""turk"" + 0.008*""armenia""
Score: 0.2222347855567932	 Topic: 0.063*""drive"" + 0.029*""scsi"" + 0.023*""disk"" + 0.017*""control"" + 0.017*""hard""
Score: 0.19541040062904358	 Topic: 0.022*""christian"" + 0.012*""jesus"" + 0.010*""church"" + 0.007*""presid"" + 0.007*""christ""
Score: 0.15759868919849396	 Topic: 0.023*""game"" + 0.021*""team"" + 0.014*""player"" + 0.012*""play"" + 0.010*""season""
","@news18dotcom Another lie of our Prime Minister for the public. Now all the people you worship will jump up and say how well he's done, But where was our Prime Minister during the second surge on the peak? When states were fighting to control the spread of virus?",
"Score: 0.5902857184410095	 Topic: 0.008*""moral"" + 0.007*""exist"" + 0.005*""evid"" + 0.005*""claim"" + 0.005*""atheist""
Score: 0.28109610080718994	 Topic: 0.015*""insur"" + 0.009*""david"" + 0.008*""motorcycl"" + 0.008*""bike"" + 0.008*""canada""
",He should demand a viral culture. It takes too long to help him but I think he could sue if they are unable to grow the virus. He most likely is a false pos.,
"Score: 0.38973426818847656	 Topic: 0.029*""israel"" + 0.022*""isra"" + 0.015*""arab"" + 0.012*""jew"" + 0.011*""food""
Score: 0.3423579931259155	 Topic: 0.024*""window"" + 0.017*""card"" + 0.010*""driver"" + 0.009*""video"" + 0.008*""monitor""
Score: 0.16162675619125366	 Topic: 0.015*""insur"" + 0.009*""david"" + 0.008*""motorcycl"" + 0.008*""bike"" + 0.008*""canada""
",Plaintiffs Seek ISO Files on Virus Exclusion to Back Business Interruption Claims https://t.co/j4MuzVEYIO #coronavirus #insurancelaw #realclearcounsel,
"Score: 0.6369041204452515	 Topic: 0.009*""leav"" + 0.009*""report"" + 0.007*""happen"" + 0.007*""kill"" + 0.006*""home""
Score: 0.3067910075187683	 Topic: 0.017*""encrypt"" + 0.014*""chip"" + 0.013*""govern"" + 0.012*""clipper"" + 0.011*""secur""
","@Westside4Bernie @auscandoc @DrKateJMiller @TorontoIDDoc The vulnerable  have parents and/or spouses and/or children that live with them. All of those people need to stay at home as well, to prevent bringing the virus to the vulnerable party. 

When you factor that in it is a HUGE portion of the population. 

This is not so cut and dry",
"Score: 0.718669593334198	 Topic: 0.013*""pitt"" + 0.010*""bank"" + 0.010*""medic"" + 0.010*""gordon"" + 0.009*""diseas""
Score: 0.22506846487522125	 Topic: 0.009*""leav"" + 0.009*""report"" + 0.007*""happen"" + 0.007*""kill"" + 0.006*""home""
",@Sueshuz @thehill Miracle drug? It doesn’t keep you from getting the virus &amp; is killing people w/ heart conditions among others. The FDA won’t approve any of them! I have a heart condition so I’ll take my chances w/ CV w/ 98.9% recovery rate over death b/c I have health issues,
"Score: 0.4187564253807068	 Topic: 0.008*""moral"" + 0.007*""exist"" + 0.005*""evid"" + 0.005*""claim"" + 0.005*""atheist""
Score: 0.2792048752307892	 Topic: 0.013*""pitt"" + 0.010*""bank"" + 0.010*""medic"" + 0.010*""gordon"" + 0.009*""diseas""
Score: 0.1411983072757721	 Topic: 0.015*""game"" + 0.015*""hockey"" + 0.012*""play"" + 0.011*""entri"" + 0.011*""team""
Score: 0.08079666644334793	 Topic: 0.027*""space"" + 0.024*""nasa"" + 0.010*""orbit"" + 0.009*""launch"" + 0.006*""moon""
",@JustMeZZZ_ @skipanngolight @heidegger79 Did you hear the speech Novel Prize winner in Medicine who discovered the Immunodeficiency virus Luc Montagnier ? Hear it ! Will get a clear view !,
"Score: 0.37172800302505493	 Topic: 0.024*""armenian"" + 0.015*""turkish"" + 0.009*""greek"" + 0.008*""turk"" + 0.008*""armenia""
Score: 0.22225192189216614	 Topic: 0.063*""drive"" + 0.029*""scsi"" + 0.023*""disk"" + 0.017*""control"" + 0.017*""hard""
Score: 0.19502884149551392	 Topic: 0.022*""christian"" + 0.012*""jesus"" + 0.010*""church"" + 0.007*""presid"" + 0.007*""christ""
Score: 0.157614067196846	 Topic: 0.023*""game"" + 0.021*""team"" + 0.014*""player"" + 0.012*""play"" + 0.010*""season""
","@ndtv Another lie of our Prime Minister for the public. Now all the people you worship will jump up and say how well he's done, But where was our Prime Minister during the second surge on the peak? When states were fighting to control the spread of virus?",
"Score: 0.41679760813713074	 Topic: 0.015*""insur"" + 0.009*""david"" + 0.008*""motorcycl"" + 0.008*""bike"" + 0.008*""canada""
Score: 0.29723498225212097	 Topic: 0.013*""pitt"" + 0.010*""bank"" + 0.010*""medic"" + 0.010*""gordon"" + 0.009*""diseas""
Score: 0.13646674156188965	 Topic: 0.018*""washington"" + 0.014*""colorado"" + 0.009*""copi"" + 0.008*""object"" + 0.008*""book""
Score: 0.08792144060134888	 Topic: 0.016*""homosexu"" + 0.014*""virginia"" + 0.011*""uchicago"" + 0.011*""drug"" + 0.010*""gatech""
",im brain rotting naruto but i can only watch the first show on netflix because netflix doesnt have shippuden and i dont wanna get some kind of subscription to another place to watch the 2nd show Or a virus from those free episode websites,
"Score: 0.3717731535434723	 Topic: 0.024*""armenian"" + 0.015*""turkish"" + 0.009*""greek"" + 0.008*""turk"" + 0.008*""armenia""
Score: 0.22225622832775116	 Topic: 0.063*""drive"" + 0.029*""scsi"" + 0.023*""disk"" + 0.017*""control"" + 0.017*""hard""
Score: 0.1950482875108719	 Topic: 0.022*""christian"" + 0.012*""jesus"" + 0.010*""church"" + 0.007*""presid"" + 0.007*""christ""
Score: 0.15754516422748566	 Topic: 0.023*""game"" + 0.021*""team"" + 0.014*""player"" + 0.012*""play"" + 0.010*""season""
","@TimesNow @narendramodi Another lie of our Prime Minister for the public. Now all the people you worship will jump up and say how well he's done, But where was our Prime Minister during the second surge on the peak? When states were fighting to control the spread of virus?",
"Score: 0.42458489537239075	 Topic: 0.008*""moral"" + 0.007*""exist"" + 0.005*""evid"" + 0.005*""claim"" + 0.005*""atheist""
Score: 0.2869884669780731	 Topic: 0.015*""insur"" + 0.009*""david"" + 0.008*""motorcycl"" + 0.008*""bike"" + 0.008*""canada""
Score: 0.2111208587884903	 Topic: 0.022*""christian"" + 0.012*""jesus"" + 0.010*""church"" + 0.007*""presid"" + 0.007*""christ""
","@RetrofaceUK Even Conservative MPs are criticising Boris Johnson's authoritarian and economy-destroying coronavirus restrictions. Quote from Tory MP Desmond Swayne: ""There may be a virus one day that threatens our very way of life, but this is not it, even if we are behaving as if it were.""",
